vtx-C04-146-1-3	Δ = 146	bi.bi = 1	b0.bi = 3	hypers = 16 x (irr-C4-8-q) + 2 x (irr-C4-27)
vtx-C04-156-1-3	Δ = 156	bi.bi = 1	b0.bi = 3	hypers = 21 x (irr-C4-8-q) + 0.5 x (irr-C4-48-q)
vtx-C04-227-4-6	Δ = 227	bi.bi = 4	b0.bi = 6	hypers = 16 x (irr-C4-8-q) + 5 x (irr-C4-27)
vtx-C04-237-4-6	Δ = 237	bi.bi = 4	b0.bi = 6	hypers = 21 x (irr-C4-8-q) + 0.5 x (irr-C4-48-q) + 3 x (irr-C4-27)
vtx-C04-243-9-9	Δ = 243	bi.bi = 9	b0.bi = 9	hypers = 9 x (irr-C4-27) + 1 x (irr-C4-36)
vtx-C04-247-4-6	Δ = 247	bi.bi = 4	b0.bi = 6	hypers = 26 x (irr-C4-8-q) + 1 x (irr-C4-48-q) + 1 x (irr-C4-27)
vtx-C04-253-9-9	Δ = 253	bi.bi = 9	b0.bi = 9	hypers = 5 x (irr-C4-8-q) + 0.5 x (irr-C4-48-q) + 7 x (irr-C4-27) + 1 x (irr-C4-36)
vtx-C04-262-4-6	Δ = 262	bi.bi = 4	b0.bi = 6	hypers = 32 x (irr-C4-8-q) + 1 x (irr-C4-42)
vtx-C04-263-9-9	Δ = 263	bi.bi = 9	b0.bi = 9	hypers = 10 x (irr-C4-8-q) + 1 x (irr-C4-48-q) + 5 x (irr-C4-27) + 1 x (irr-C4-36)
vtx-C04-264-16-12-a	Δ = 264	bi.bi = 16	b0.bi = 12	hypers = 3 x (irr-C4-8-q) + 3.5 x (irr-C4-48-q) + 3 x (irr-C4-36)
vtx-C04-264-16-12-b	Δ = 264	bi.bi = 16	b0.bi = 12	hypers = 4 x (irr-C4-27) + 3 x (irr-C4-36) + 2 x (irr-C4-42)
vtx-C04-269-16-12	Δ = 269	bi.bi = 16	b0.bi = 12	hypers = 4 x (irr-C4-8-q) + 2 x (irr-C4-48-q) + 1 x (irr-C4-27) + 3 x (irr-C4-36) + 1 x (irr-C4-42)
vtx-C04-272-64-24	Δ = 272	bi.bi = 64	b0.bi = 24	hypers = 1 x (irr-C4-308)
vtx-C04-273-9-9	Δ = 273	bi.bi = 9	b0.bi = 9	hypers = 15 x (irr-C4-8-q) + 1.5 x (irr-C4-48-q) + 3 x (irr-C4-27) + 1 x (irr-C4-36)
vtx-C04-274-16-12	Δ = 274	bi.bi = 16	b0.bi = 12	hypers = 5 x (irr-C4-8-q) + 0.5 x (irr-C4-48-q) + 2 x (irr-C4-27) + 3 x (irr-C4-36) + 2 x (irr-C4-42)
vtx-C04-274-25-15	Δ = 274	bi.bi = 25	b0.bi = 15	hypers = 2 x (irr-C4-48-q) + 2 x (irr-C4-27) + 1 x (irr-C4-160-q)
vtx-C04-278-9-9	Δ = 278	bi.bi = 9	b0.bi = 9	hypers = 16 x (irr-C4-8-q) + 4 x (irr-C4-27) + 1 x (irr-C4-36) + 1 x (irr-C4-42)
vtx-C04-279-25-15	Δ = 279	bi.bi = 25	b0.bi = 15	hypers = 1 x (irr-C4-8-q) + 0.5 x (irr-C4-48-q) + 3 x (irr-C4-27) + 1 x (irr-C4-42) + 1 x (irr-C4-160-q)
vtx-C04-281-16-12	Δ = 281	bi.bi = 16	b0.bi = 12	hypers = 3 x (irr-C4-8-q) + 0.5 x (irr-C4-48-q) + 7 x (irr-C4-27) + 0.5 x (irr-C4-160-q)
vtx-C04-283-9-9	Δ = 283	bi.bi = 9	b0.bi = 9	hypers = 20 x (irr-C4-8-q) + 2 x (irr-C4-48-q) + 1 x (irr-C4-27) + 1 x (irr-C4-36)
vtx-C04-284-16-12	Δ = 284	bi.bi = 16	b0.bi = 12	hypers = 10 x (irr-C4-8-q) + 1 x (irr-C4-48-q) + 3 x (irr-C4-36) + 2 x (irr-C4-42)
vtx-C04-284-25-15-a	Δ = 284	bi.bi = 25	b0.bi = 15	hypers = 5 x (irr-C4-8-q) + 2.5 x (irr-C4-48-q) + 1 x (irr-C4-160-q)
vtx-C04-284-25-15-b	Δ = 284	bi.bi = 25	b0.bi = 15	hypers = 2.5 x (irr-C4-8-q) + 5 x (irr-C4-48-q) + 0.5 x (irr-C4-120-q)
vtx-C04-288-9-9	Δ = 288	bi.bi = 9	b0.bi = 9	hypers = 21 x (irr-C4-8-q) + 0.5 x (irr-C4-48-q) + 2 x (irr-C4-27) + 1 x (irr-C4-36) + 1 x (irr-C4-42)
vtx-C04-289-25-15-a	Δ = 289	bi.bi = 25	b0.bi = 15	hypers = 0.5 x (irr-C4-8-q) + 5 x (irr-C4-27) + 3 x (irr-C4-42) + 0.5 x (irr-C4-120-q)
vtx-C04-289-25-15-b	Δ = 289	bi.bi = 25	b0.bi = 15	hypers = 3.5 x (irr-C4-8-q) + 3.5 x (irr-C4-48-q) + 1 x (irr-C4-27) + 1 x (irr-C4-42) + 0.5 x (irr-C4-120-q)
vtx-C04-289-25-15-c	Δ = 289	bi.bi = 25	b0.bi = 15	hypers = 6 x (irr-C4-8-q) + 1 x (irr-C4-48-q) + 1 x (irr-C4-27) + 1 x (irr-C4-42) + 1 x (irr-C4-160-q)
vtx-C04-291-16-12	Δ = 291	bi.bi = 16	b0.bi = 12	hypers = 8 x (irr-C4-8-q) + 1 x (irr-C4-48-q) + 5 x (irr-C4-27) + 0.5 x (irr-C4-160-q)
vtx-C04-294-25-15	Δ = 294	bi.bi = 25	b0.bi = 15	hypers = 4.5 x (irr-C4-8-q) + 2 x (irr-C4-48-q) + 2 x (irr-C4-27) + 2 x (irr-C4-42) + 0.5 x (irr-C4-120-q)
vtx-C04-298-9-9	Δ = 298	bi.bi = 9	b0.bi = 9	hypers = 26 x (irr-C4-8-q) + 1 x (irr-C4-48-q) + 1 x (irr-C4-36) + 1 x (irr-C4-42)
vtx-C04-299-25-15	Δ = 299	bi.bi = 25	b0.bi = 15	hypers = 5.5 x (irr-C4-8-q) + 0.5 x (irr-C4-48-q) + 3 x (irr-C4-27) + 3 x (irr-C4-42) + 0.5 x (irr-C4-120-q)
vtx-C04-301-16-12	Δ = 301	bi.bi = 16	b0.bi = 12	hypers = 13 x (irr-C4-8-q) + 1.5 x (irr-C4-48-q) + 3 x (irr-C4-27) + 0.5 x (irr-C4-160-q)
vtx-C04-304-25-15-a	Δ = 304	bi.bi = 25	b0.bi = 15	hypers = 9.5 x (irr-C4-8-q) + 2.5 x (irr-C4-48-q) + 2 x (irr-C4-42) + 0.5 x (irr-C4-120-q)
vtx-C04-304-25-15-b	Δ = 304	bi.bi = 25	b0.bi = 15	hypers = 12 x (irr-C4-8-q) + 2 x (irr-C4-42) + 1 x (irr-C4-160-q)
vtx-C04-306-16-12	Δ = 306	bi.bi = 16	b0.bi = 12	hypers = 14 x (irr-C4-8-q) + 4 x (irr-C4-27) + 1 x (irr-C4-42) + 0.5 x (irr-C4-160-q)
vtx-C04-309-25-15	Δ = 309	bi.bi = 25	b0.bi = 15	hypers = 10.5 x (irr-C4-8-q) + 1 x (irr-C4-48-q) + 1 x (irr-C4-27) + 3 x (irr-C4-42) + 0.5 x (irr-C4-120-q)
vtx-C04-311-16-12	Δ = 311	bi.bi = 16	b0.bi = 12	hypers = 18 x (irr-C4-8-q) + 2 x (irr-C4-48-q) + 1 x (irr-C4-27) + 0.5 x (irr-C4-160-q)
vtx-C04-316-16-12	Δ = 316	bi.bi = 16	b0.bi = 12	hypers = 19 x (irr-C4-8-q) + 0.5 x (irr-C4-48-q) + 2 x (irr-C4-27) + 1 x (irr-C4-42) + 0.5 x (irr-C4-160-q)
vtx-C04-318-36-18	Δ = 318	bi.bi = 36	b0.bi = 18	hypers = 6 x (irr-C4-8-q) + 2 x (irr-C4-27) + 3 x (irr-C4-36) + 0.5 x (irr-C4-288-q)
vtx-C04-324-25-15	Δ = 324	bi.bi = 25	b0.bi = 15	hypers = 16.5 x (irr-C4-8-q) + 4 x (irr-C4-42) + 0.5 x (irr-C4-120-q)
vtx-C04-326-16-12	Δ = 326	bi.bi = 16	b0.bi = 12	hypers = 24 x (irr-C4-8-q) + 1 x (irr-C4-48-q) + 1 x (irr-C4-42) + 0.5 x (irr-C4-160-q)
vtx-C04-328-36-18	Δ = 328	bi.bi = 36	b0.bi = 18	hypers = 11 x (irr-C4-8-q) + 0.5 x (irr-C4-48-q) + 3 x (irr-C4-36) + 0.5 x (irr-C4-288-q)
